key,text,tag,file,type,protected_text,translated
RimatomicsProduct.label,Rimatomics Product,label,ThingCategoryDef/ThingCategoryDef.xml,def,Rimatomics Product,Rimatomics产品
SabotRounds.label,Sabot Rounds,label,ThingCategoryDef/ThingCategoryDef.xml,def,Sabot Rounds,木托弹
Hazmat.label,hazmat,label,ThingCategoryDef/ThingCategoryDef.xml,def,hazmat,危险品
Mopp.label,mopp,label,ThingCategoryDef/ThingCategoryDef.xml,def,mopp,拖把
coolingPipe.label,coolant pipe,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,coolant pipe,冷却液管
coolingPipe.description,Pipes for pumping coolant from the turbine to cooling systems. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Pipes for pumping coolant from the turbine to cooling systems. Can be placed under walls and other buildings.,用于将冷却剂从涡轮机泵送到冷却系统的管道。可以放置在墙壁和其他建筑物下。
coolingPipeHidden.label,coolant pipe (hidden),label,RimatomicsThingDef/RimatomicsThingDef.xml,def,coolant pipe (hidden),冷却液管（隐藏式）
coolingPipeHidden.description,Hidden pipes for pumping coolant from the turbine to cooling systems. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Hidden pipes for pumping coolant from the turbine to cooling systems. Can be placed under walls and other buildings.,用于将冷却剂从涡轮机泵送到冷却系统的隐藏管道。可以放置在墙壁和其他建筑物下。
coolantValve.label,Coolant valve,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Coolant valve,冷却液阀
coolantValve.description,Opens or closes connections between coolant pipes.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Opens or closes connections between coolant pipes.,打开或关闭冷却剂管道之间的连接。
steamPipe.label,Steam pipe,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Steam pipe,蒸汽管
steamPipe.description,Pipes for pumping high pressure steam from the reactor to turbines. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Pipes for pumping high pressure steam from the reactor to turbines. Can be placed under walls and other buildings.,用于将高压蒸汽从反应堆泵送到涡轮机的管道。可以放置在墙壁和其他建筑物下。
steamPipeHidden.label,steam water pipe (hidden),label,RimatomicsThingDef/RimatomicsThingDef.xml,def,steam water pipe (hidden),蒸汽水管（隐藏式）
steamPipeHidden.description,Hidden pipes for pumping high pressure steam from the reactor to turbines. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Hidden pipes for pumping high pressure steam from the reactor to turbines. Can be placed under walls and other buildings.,用于将高压蒸汽从反应堆泵送到涡轮机的隐藏管道。可以放置在墙壁和其他建筑物下。
steamValve.label,Steam valve,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Steam valve,蒸汽阀
steamValve.description,Opens or closes connections between steam pipes.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Opens or closes connections between steam pipes.,打开或关闭蒸汽管道之间的连接。
waterPipe.label,cold water pipe,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,cold water pipe,冷水管
waterPipe.description,Pipes for pumping cold water from the turbine or heat exchanger back to the core. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Pipes for pumping cold water from the turbine or heat exchanger back to the core. Can be placed under walls and other buildings.,用于将冷水从涡轮机或热交换器泵回核心的管道。可以放置在墙壁和其他建筑物下。
waterPipeHidden.label,cold water pipe (hidden),label,RimatomicsThingDef/RimatomicsThingDef.xml,def,cold water pipe (hidden),冷水管（隐藏式）
waterPipeHidden.description,Hidden pipes for pumping cold water from the turbine or heat exchanger back to the core. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Hidden pipes for pumping cold water from the turbine or heat exchanger back to the core. Can be placed under walls and other buildings.,用于将冷水从涡轮机或热交换器抽回核心的隐藏管道。可以放置在墙壁和其他建筑物下。
waterValve.label,Cold water valve,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Cold water valve,冷水阀
waterValve.description,Opens or closes connections between cold water pipes.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Opens or closes connections between cold water pipes.,打开或关闭冷水管之间的连接。
HighVoltage.label,High Voltage,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,High Voltage,高压
HighVoltage.description,Cable for transporting high voltage power from turbines to transformers. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Cable for transporting high voltage power from turbines to transformers. Can be placed under walls and other buildings.,用于将高压电力从涡轮机传输到变压器的电缆。可以放置在墙壁和其他建筑物下。
HighVoltageHidden.label,high voltage (hidden),label,RimatomicsThingDef/RimatomicsThingDef.xml,def,high voltage (hidden),高压（隐藏）
HighVoltageHidden.description,Hidden cable for transporting high voltage power from turbines to transformers. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Hidden cable for transporting high voltage power from turbines to transformers. Can be placed under walls and other buildings.,用于将高压电力从涡轮机传输到变压器的隐藏电缆。可以放置在墙壁和其他建筑物下。
controllerLoom.label,Console Loom,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Console Loom,控制台织机
controllerLoom.description,Wiring loom for transmitting signals between a core and a control console. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Wiring loom for transmitting signals between a core and a control console. Can be placed under walls and other buildings.,用于在核心和控制台之间传输信号的布线器。可以放置在墙壁和其他建筑物下。
controllerLoomHidden.label,console loom (hidden),label,RimatomicsThingDef/RimatomicsThingDef.xml,def,console loom (hidden),控制台织机（隐藏）
controllerLoomHidden.description,Hidden wiring loom for transmitting signals between a core and a control console. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Hidden wiring loom for transmitting signals between a core and a control console. Can be placed under walls and other buildings.,用于在核心和控制台之间传输信号的隐藏布线器。可以放置在墙壁和其他建筑物下。
NuclearResearchBench.label,Rimatomics research bench,label,ThingDef/ThingDef.xml,def,Rimatomics research bench,Rimatomics研究台
NuclearResearchBench.description,Contains Rimatomics research projects. Requires power.,description,ThingDef/ThingDef.xml,def,Contains Rimatomics research projects. Requires power.,包含 Rimatomics 研究项目。需要电源。
TableRimatomicsMachining.label,Rimatomics machining table,label,ThingDef/ThingDef.xml,def,Rimatomics machining table,Rimatomics 加工台
TableRimatomicsMachining.description,A work station for assembling Rimatomics technologies,description,ThingDef/ThingDef.xml,def,A work station for assembling Rimatomics technologies,用于 组装 Rimatomics 技术的工作站
ResearchReactor.label,Research Reactor,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Research Reactor,研究堆
ResearchReactor.description,Research reactor.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Research reactor.,研究堆。
WeaponsBench.label,Weapons Research Bench,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Weapons Research Bench,武器研究台
WeaponsBench.description,Weapons research bench.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Weapons research bench.,武器研究台。
PlutoniumProcessor.label,Plutonium Processor,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Plutonium Processor,钚处理器
PlutoniumProcessor.description,A machine that uses chemicals to separate fissionable plutonium from spent nuclear fuel.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,A machine that uses chemicals to separate fissionable plutonium from spent nuclear fuel.,使用化学品从乏核燃料中分离可裂变钚的机器。
RimatomicsRTG.label,R.T.G,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,R.T.G,RTG
RimatomicsRTG.description,An electrical generator that uses an array of thermocouples to convert the heat released by the decay of a suitable radioactive material into electricity.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,An electrical generator that uses an array of thermocouples to convert the heat released by the decay of a suitable radioactive material into electricity.,一种发电机，使用一系列热电偶将适当放射性材料衰变释放的热量转化为电能。
ReactorCoreA.label,Reactor Type A,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Reactor Type A,A型反应器
ReactorCoreA.description,Rimatomics thermal reactor core with 21 fuel assembly capacity. A reactor core contains the fuel components where nuclear reactions take place and heat is generated,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Rimatomics thermal reactor core with 21 fuel assembly capacity. A reactor core contains the fuel components where nuclear reactions take place and heat is generated,Rimatomics热反应堆堆芯具有21个燃料组件的能力。反应堆堆芯包含发生核反应并产生热量的燃料成分
ReactorCoreB.label,Reactor Type X,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Reactor Type X,X 型反应器
ReactorCoreB.description,An advanced breeder reactor design which can generate more fissile material than it consumes.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,An advanced breeder reactor design which can generate more fissile material than it consumes.,先进的增殖反应堆设计，可产生比消耗的更多的裂变材料。
ReactorCoreC.label,Reactor Type V,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Reactor Type V,V 型反应器
ReactorCoreC.description,A massive advanced breeder reactor design which can generate more fissile material than it consumes.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,A massive advanced breeder reactor design which can generate more fissile material than it consumes.,大型先进增殖反应堆设计，可产生比消耗的裂变材料更多的裂变材料。
Turbine.label,Thor Turbine,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Thor Turbine,雷神涡轮机
Turbine.description,A turbine driven by steam which turns a generator to produce electricity. The Thor has a maximum power output of 100 Kilowatts,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,A turbine driven by steam which turns a generator to produce electricity. The Thor has a maximum power output of 100 Kilowatts,由蒸汽驱动的涡轮机带动发电机发电。雷神的最大功率输出为 100 千瓦
BigTurbine.label,Zeus Turbine,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Zeus Turbine,宙斯涡轮机
BigTurbine.description,A turbine driven by steam which turns a generator to produce electricity. The Zeus has a maximum power output of 1 Megawatt,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,A turbine driven by steam which turns a generator to produce electricity. The Zeus has a maximum power output of 1 Megawatt,由蒸汽驱动的涡轮机带动发电机发电。 Zeus 的最大功率输出为 1 兆瓦
CoolingRadiator.label,Radiator,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Radiator,散热器
CoolingRadiator.description,Small air coolers designed to provide cooling for small nuclear reactors when resources or space is limited.\n25kW cooling capacity,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Small air coolers designed to provide cooling for small nuclear reactors when resources or space is limited.(PH_1)25kW cooling capacity,"Small 空气冷却器，设计用于在资源或空间有限的情况下为小型核反应堆提供冷却。
25kW 冷却能力"
CoolingWater.label,Water Cooling,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Water Cooling,水冷
CoolingWater.description,"Provides large amounts of cooling to nuclear reactors by using cold water from rivers, lakes or oceans.\n250kW cooling capacity",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"Provides large amounts of cooling to nuclear reactors by using cold water from rivers, lakes or oceans.(PH_1)250kW cooling capacity","利用河流、湖泊或海洋中的冷水为核反应堆提供大量冷却。
250kW 冷却能力"
CoolingTower.label,Cooling Tower,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Cooling Tower,冷却塔
CoolingTower.description,Very large air coolers designed to provide large amounts of cooling for nuclear reactors when no natural bodies of water are available.\n250kW cooling capacity,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Very large air coolers designed to provide large amounts of cooling for nuclear reactors when no natural bodies of water are available.(PH_1)250kW cooling capacity,"超大型空气冷却器，旨在在没有天然水体的情况下为核反应堆提供大量冷却。
250kW 冷却能力"
Transformer.label,High Voltage Transformer,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,High Voltage Transformer,高压变压器
Transformer.description,"Provides the final voltage transformation from Turbine Generators, stepping down the voltage used in high voltage lines to the level used by power conduits",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"Provides the final voltage transformation from Turbine Generators, stepping down the voltage used in high voltage lines to the level used by power conduits",提供来自涡轮发电机的最终电压变换，将高压线路中使用的电压降低到电力管道使用的水平
ReactorControl.label,reactor console,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,reactor console,反应堆控制台
ReactorControl.description,"Computer system designed to control nuclear reactors. Send a colonist to man the station to access the controls, multiple controls can be open at the same time",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"Computer system designed to control nuclear reactors. Send a colonist to man the station to access the controls, multiple controls can be open at the same time",设计用于控制核反应堆的计算机系统。派遣一名殖民者来操作空间站以访问控件，可以同时打开多个控件
storagePool.label,Storage Pool,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Storage Pool,存储池
storagePool.description,"A storage pool for safely storing spent nuclear fuel rods, water in the pool absorbs radiation, fuel must be manually removed from the pool before it can be used",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"A storage pool for safely storing spent nuclear fuel rods, water in the pool absorbs radiation, fuel must be manually removed from the pool before it can be used",用于安全储存废核燃料棒的储存池，池中的水会吸收辐射，燃料必须手动从池中取出才能使用
RadiationDetector.label,Radiation Detector,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Radiation Detector,辐射探测器
RadiationDetector.description,"Radiation detector, can be placed near reactors to detect radiation leaks",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"Radiation detector, can be placed near reactors to detect radiation leaks",辐射探测器，可放置在反应堆附近以检测辐射泄漏
RadiationShielding.label,Reinforced DU Wall,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Reinforced DU Wall,强化 DU 墙
RadiationShielding.description,"Very strong wall that is reinforced with depleted uranium, providing full shielding against radiation",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"Very strong wall that is reinforced with depleted uranium, providing full shielding against radiation",非常坚固的墙，用贫铀加固，提供全面的辐射屏蔽
ReactorSacrophagus.label,Sarcophagus Type A,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Sarcophagus Type A,A型石棺
ReactorSacrophagusB.label,Sarcophagus Type X,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Sarcophagus Type X,X型石棺
ReactorSacrophagusC.label,Sarcophagus Type V,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Sarcophagus Type V,V型石棺
DU_Blastdoor.label,DU Blast door,label,ThingDef/ThingDef.xml,def,DU Blast door,DU 爆炸
DU_Blastdoor.description,"Very strong blast doors that are reinforced with depleted uranium, providing full shielding against radiation.",description,ThingDef/ThingDef.xml,def,"Very strong blast doors that are reinforced with depleted uranium, providing full shielding against radiation.",非常坚固的防爆门，用贫铀加固，提供全面的辐射屏蔽。
PPC.label,PPC,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,PPC,个人电脑
PPC.description,"The RA-P3 Pulsed Power Capacitor, stores large amounts of energy in a bank of ultra capacitors, which can be discharged in a single pulse by compatible Rimatomics energy weapons",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-P3 Pulsed Power Capacitor, stores large amounts of energy in a bank of ultra capacitors, which can be discharged in a single pulse by compatible Rimatomics energy weapons",RA-P3 脉冲功率电容器在一组超级电容器中存储大量能量，这些超级电容器可以通过兼容的 Rimatomics 能量武器在单脉冲中放电
PPCWeaponsConsole.label,SACS,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,SACS,萨克斯
PPCWeaponsConsole.description,"The RA-c85 Semi Automated Command Station, is required by all Rimatomics energy weapons, may require manning for certain weapons to function fully.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-c85 Semi Automated Command Station, is required by all Rimatomics energy weapons, may require manning for certain weapons to function fully.",所有 Rimatomics 能源武器都需要 RA-c85 半自动指挥站，可能需要人员配备才能使某些武器充分发挥作用。
RadarDish.label,TACS,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,TACS,塔塔控制系统
RadarDish.description,"The RA-92 Target Acquisition and Communication System, uses a combination of technologies to track land and air based targets and communicate with weapon systems.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-92 Target Acquisition and Communication System, uses a combination of technologies to track land and air based targets and communicate with weapon systems.",RA-92 目标捕获和通信系统采用多种技术来跟踪陆地和空中目标并与武器系统进行通信。
PPCADS.label,ADS,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,ADS,ADS
PPCADS.description,"The RA-22 Active Denial System (ADS) is a non-lethal, directed-energy weapon designed for area denial and crowd control. It heats the skin of targeted human subjects causing them to break rank and flee. Does not require line of sight. Requires a manned SACS.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-22 Active Denial System (ADS) is a non-lethal, directed-energy weapon designed for area denial and crowd control. It heats the skin of targeted human subjects causing them to break rank and flee. Does not require line of sight. Requires a manned SACS.",RA-22 主动拒止系统 (ADS) 是一种非致命定向能武器，专为区域拒止和人群控制而设计。它会加热目标人类对象的皮肤，导致他们破坏秩序并逃跑。不需要视线。需要有人值守的 SACS。
ADS_Dish.label,ADS Dish,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,ADS Dish,ADS 盘
ADS_Dish.description,ADS Dish.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,ADS Dish.,ADS 菜。
PPCTeslaCoil.label,Tesla Coil,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Tesla Coil,特斯拉线圈
PPCTeslaCoil.description,"The RA-42T Tesla Coil delivers a huge electrical arc discharge to its targets resulting in severe burns or death. 100% accurate, medium range, sets targets on fire. Automatic targeting and firing. Manned SACS required for manual targeting.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-42T Tesla Coil delivers a huge electrical arc discharge to its targets resulting in severe burns or death. 100% accurate, medium range, sets targets on fire. Automatic targeting and firing. Manned SACS required for manual targeting.",RA-42T 特斯拉线圈向目标发出巨大的电弧放电，导致严重烧伤或死亡。 100% 准确，中等射程，可点燃目标。自动瞄准和射击。手动瞄准需要载人 SACS。
Tesla_Coil_Arc_Discharger.label,Tesla Coil Arc Discharger,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Tesla Coil Arc Discharger,特斯拉线圈电弧放电器
Tesla_Coil_Arc_Discharger.description,Tesla Coil Arc Discharger.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Tesla Coil Arc Discharger.,特斯拉线圈电弧放电器。
PPCHEL.label,HEL,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,HEL,赫尔
PPCHEL.description,"The RA-702 High Energy Laser (HEL) destroys enemy airborne projectiles such as mortar shells. When a mortar is fired the system will check if the shell will pass through the range of a HEL, and attempt to track the target and fire once it is in range.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-702 High Energy Laser (HEL) destroys enemy airborne projectiles such as mortar shells. When a mortar is fired the system will check if the shell will pass through the range of a HEL, and attempt to track the target and fire once it is in range.",RA-702 高能激光器 (HEL) 可以摧毁敌人的空中射弹，例如迫击炮 炮弹。当迫击炮发射时，系统将检查 炮弹 是否会穿过 HEL 的射程，并尝试跟踪目标并在目标进入射程后开火。
HEL_Laser.label,HEL Laser,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,HEL Laser,高能激光
HEL_Laser.description,HEL Laser.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,HEL Laser.,高能激光。
PPCRailgun.label,Punisher,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Punisher,惩罚者
PPCRailgun.description,The RA-1802D Punisher is a 25 round magazine fed railgun platform which uses large electromagnetic pulses to launch sabot projectiles to extreme velocities and ranges. Requires line of sight. Fire mission does not require line of sight. Manned SACS required for manual targeting. Requires a manned SACS.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,The RA-1802D Punisher is a 25 round magazine fed railgun platform which uses large electromagnetic pulses to launch sabot projectiles to extreme velocities and ranges. Requires line of sight. Fire mission does not require line of sight. Manned SACS required for manual targeting. Requires a manned SACS.,RA-1802D Punisher 是一款 25 发弹匣供弹轨道炮平台，它使用大电磁脉冲以极高的速度和射程发射弹壳弹丸。需要视线。火力任务不需要视线。手动瞄准需要载人 SACS。需要有人值守的 SACS。
Railgun_Cannon.label,Punisher Railgun,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Punisher Railgun,惩罚者磁轨炮
Railgun_Cannon.description,Railgun Railgun.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Railgun Railgun.,轨道炮 轨道炮。
PPCObelisk.label,Obelisk,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Obelisk,方尖碑
PPCObelisk.description,The RA-2152-X Obelisk is a directed energy weapon that uses a focused solid state laser to vaporize targets. 100% accurate with long range and devastating power. Automatic targeting and firing. Manned SACS required for manual targeting,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,The RA-2152-X Obelisk is a directed energy weapon that uses a focused solid state laser to vaporize targets. 100% accurate with long range and devastating power. Automatic targeting and firing. Manned SACS required for manual targeting,RA-2152-X 方尖碑是一种定向能武器，使用聚焦固态激光来蒸发目标。 100% 准确，射程远，威力强大。自动瞄准和射击。手动瞄准所需的载人 SACS
Obelisk_Laser.label,Obelisk Laser,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Obelisk Laser,方尖碑激光
Obelisk_Laser.description,Obelisk Laser.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Obelisk Laser.,方尖碑激光。
PPCMarauder.label,Marauder,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Marauder,掠夺者
PPCMarauder.description,"The RA-3b Marauder is a multi-barrel coaxial plasma railgun platform, large electromagnetic pulses fire a burst of accelerated plasma toroids to extreme velocities causing explosive radiation emitting impacts. Requires a manned SACS.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-3b Marauder is a multi-barrel coaxial plasma railgun platform, large electromagnetic pulses fire a burst of accelerated plasma toroids to extreme velocities causing explosive radiation emitting impacts. Requires a manned SACS.",RA-3b 掠夺者是一种多管同轴等离子轨道炮平台，大电磁脉冲以极快的速度发射一系列加速等离子环形线圈，造成爆炸性辐射发射影响。需要有人值守的 SACS。
Marauder_Railgun.label,Marauder Railgun,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Marauder Railgun,掠夺者磁轨炮
Marauder_Railgun.description,Marauder Railgun.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Marauder Railgun.,掠夺者磁轨炮。
Bullet_PlasmaToroid.label,Plasma Toroid,label,ThingDef/ThingDef.xml,def,Plasma Toroid,等离子环形线圈
RimatomicsShieldGenerator.label,Sentinel,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Sentinel,哨兵
RimatomicsShieldGenerator.description,"The RA-S4 Sentinel is an energy shield that uses a combination of lasers, microwaves and arc discharges to create plasma fields which can intercept physical or energy based projectile weapons. A sensor detects a shockwave-producing event, determining a direction and distance of the shockwave relative to a defended target and calculates a firing plan, the device then attenuates the shockwave event using reflection, refraction, dispersion, absorption and momentum transfer.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-S4 Sentinel is an energy shield that uses a combination of lasers, microwaves and arc discharges to create plasma fields which can intercept physical or energy based projectile weapons. A sensor detects a shockwave-producing event, determining a direction and distance of the shockwave relative to a defended target and calculates a firing plan, the device then attenuates the shockwave event using reflection, refraction, dispersion, absorption and momentum transfer.",RA-S4 Sentinel 是一种能量护盾，它结合使用激光、微波和电弧放电来产生等离子体场，可以拦截基于物理或能量的射弹武器。传感器检测产生冲击波的事件，确定冲击波相对于防御目标的方向和距离，并计算射击计划，然后该设备利用反射、折射、色散、吸收和动量传递来衰减冲击波事件。
MissileSilo.label,Liberator,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Liberator,救星
MissileSilo.description,The RA-1776b Liberator is a self contained all-in-one strategic missile manufacturing and launching facility with a 5 missile magazine capacity. Requires a manned SACS to function.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,The RA-1776b Liberator is a self contained all-in-one strategic missile manufacturing and launching facility with a 5 missile magazine capacity. Requires a manned SACS to function.,RA-1776b 解放者是一种独立的一体化战略导弹制造和发射设施，具有 5 个导弹弹匣容量。需要有人值守的 SACS 才能发挥作用。
notReal.label,notReal,label,ThingDef/ThingDef.xml,def,notReal,不真实
RocketEngine.label,Rocket Engine,label,ThingDef/ThingDef.xml,def,Rocket Engine,火箭发动机
RocketEngine.description,Engines for building rocket propelled machines.,description,ThingDef/ThingDef.xml,def,Engines for building rocket propelled machines.,用于建造火箭推进机器的发动机。
MissileFuselage.label,Missile Fuselage,label,ThingDef/ThingDef.xml,def,Missile Fuselage,导弹机身
MissileFuselage.description,Fuselage for building strategic missiles.,description,ThingDef/ThingDef.xml,def,Fuselage for building strategic missiles.,用于建造战略导弹的机身。
FissionWarhead.label,Nuclear Warhead,label,ThingDef/ThingDef.xml,def,Nuclear Warhead,核弹头
FissionWarhead.description,An explosive device that derives its destructive force from nuclear reactions.,description,ThingDef/ThingDef.xml,def,An explosive device that derives its destructive force from nuclear reactions.,一种从核反应中产生破坏力的爆炸装置。
ICBM_Fission.label,strategic missile,label,ThingDef/ThingDef.xml,def,strategic missile,战略导弹
NuclearWarheadIncoming.label,warhead incoming,label,ThingDef/ThingDef.xml,def,warhead incoming,弹头来袭
ICBMStrike.label,strategic missile strike,label,ThingDef/ThingDef.xml,def,strategic missile strike,战略导弹打击
turbineBlade.label,Turbine Blades,label,ThingDef/ThingDef.xml,def,Turbine Blades,涡轮叶片
turbineBlade.description,Used to construct generators.,description,ThingDef/ThingDef.xml,def,Used to construct generators.,用于构造发电机。
UraniumPellets.label,Uranium Pellets,label,ThingDef/ThingDef.xml,def,Uranium Pellets,铀弹丸
UraniumPellets.description,Pellets of uranium used in the construction of nuclear fuel rods.,description,ThingDef/ThingDef.xml,def,Pellets of uranium used in the construction of nuclear fuel rods.,用于建造核燃料棒的铀颗粒。
Plutonium.label,plutonium,label,ThingDef/ThingDef.xml,def,plutonium,钚
Plutonium.description,A case of plutonium used to create nuclear weapons or nuclear fuel rods.,description,ThingDef/ThingDef.xml,def,A case of plutonium used to create nuclear weapons or nuclear fuel rods.,一箱用于制造核武器或核燃料棒的钚。
DepletedUraniumPellets.label,Depleted Uranium,label,ThingDef/ThingDef.xml,def,Depleted Uranium,贫铀
DepletedUraniumPellets.description,Pellets of depleted uranium used in the construction of nuclear fuel rods.,description,ThingDef/ThingDef.xml,def,Pellets of depleted uranium used in the construction of nuclear fuel rods.,用于建造核燃料棒的贫铀颗粒。
FuelRods.label,fuel rods,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,fuel rods,燃料棒
FuelRods.description,"A group of rods filled with uranium pellets, when loaded in a reactor core they generate heat which can be used to drive a turbine.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"A group of rods filled with uranium pellets, when loaded in a reactor core they generate heat which can be used to drive a turbine.",一组充满铀颗粒的棒，当装入反应堆堆芯时，它们会产生热量，可用于驱动涡轮机。
FuelRodsMOX.label,fuel rods MOX,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,fuel rods MOX,燃料棒MOX
FuelRodsMOX.description,"A group of rods filled with a mix of uranium and plutonium, when loaded in a reactor core they generate heat which can be used to drive a turbine.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"A group of rods filled with a mix of uranium and plutonium, when loaded in a reactor core they generate heat which can be used to drive a turbine.",一组充满铀和钚混合物的棒，当装入反应堆堆芯时，它们会产生热量，可用于驱动涡轮机。
ChunkRadioactiveSlag.label,radioactive slag chunk,label,ThingDef/ThingDef.xml,def,radioactive slag chunk,放射性渣块
NuclearWaste.description,A drum of nuclear waste.,description,ThingDef/ThingDef.xml,def,A drum of nuclear waste.,一桶核废料。
ThrownSlag.label,ThrownSlag,label,ThingDef/ThingDef.xml,def,ThrownSlag,抛渣
Apparel_RadiationMask.label,radiation mask,label,ThingDef/ThingDef.xml,def,radiation mask,防辐射面罩
