key,text,tag,file,type,protected_text
NuclearWaste.description,A drum of nuclear waste.,description,ThingDef/ThingDef.xml,def,A drum of nuclear waste.
ThrownSlag.label,ThrownSlag,label,ThingDef/ThingDef.xml,def,ThrownSlag
Apparel_RadiationMask.label,radiation mask,label,ThingDef/ThingDef.xml,def,radiation mask
Apparel_RadiationMask.description,"Protect against radiation through shielding in the lining, but more importantly by preventing direct contact with or inhalation of radioactive particles or gas.",description,ThingDef/ThingDef.xml,def,"Protect against radiation through shielding in the lining, but more importantly by preventing direct contact with or inhalation of radioactive particles or gas."
Apparel_MoppMaskDesert.label,MOPP mask(Desert),label,ThingDef/ThingDef.xml,def,MOPP (PH_1)
Apparel_MoppMaskWoodland.label,MOPP mask(Woodland),label,ThingDef/ThingDef.xml,def,MOPP (PH_1)
Apparel_MoppMaskSnow.label,MOPP mask(Snow),label,ThingDef/ThingDef.xml,def,MOPP (PH_1)
Apparel_RadiationSuit.label,radiation suit,label,ThingDef/ThingDef.xml,def,radiation suit
Apparel_RadiationSuit.description,A suit that protects against radiation through shielding in the lining.,description,ThingDef/ThingDef.xml,def,A suit that protects against radiation through shielding in the lining.
Apparel_MoppSuitDesert.label,MOPP suit(Desert),label,ThingDef/ThingDef.xml,def,MOPP (PH_1)
Apparel_MoppSuitWoodland.label,MOPP suit(Woodland),label,ThingDef/ThingDef.xml,def,MOPP (PH_1)
Apparel_MoppSuitSnow.label,MOPP suit(Snow),label,ThingDef/ThingDef.xml,def,MOPP (PH_1)
RailgunSabot.label,Sabot Round,label,ThingDef/ThingDef.xml,def,Sabot Round
RailgunSabot.description,A kinetic energy projectile fired from a railgun.,description,ThingDef/ThingDef.xml,def,A kinetic energy projectile fired from a railgun.
Bullet_Sabot.label,Sabot Round,label,ThingDef/ThingDef.xml,def,Sabot Round
RailgunSabotDU.label,DU Sabot Round,label,ThingDef/ThingDef.xml,def,DU Sabot Round
RailgunSabotDU.description,"A kinetic energy projectile fired from a railgun, inert and safe to stockpile.",description,ThingDef/ThingDef.xml,def,"A kinetic energy projectile fired from a railgun, inert and safe to stockpile."
Bullet_Sabot_DU.label,DU Sabot Round,label,ThingDef/ThingDef.xml,def,DU Sabot Round
SabotRoundIncoming.label,sabot incoming,label,ThingDef/ThingDef.xml,def,sabot incoming
DUSabotRoundIncoming.label,DU sabot incoming,label,ThingDef/ThingDef.xml,def,DU sabot incoming
UnfinishedRimatomics.label,unfinished Rimatomics item,label,ThingDef/ThingDef.xml,def,unfinished Rimatomics item
UnfinishedRimatomics.description,An unfinished Rimatomics item.,description,ThingDef/ThingDef.xml,def,An unfinished Rimatomics item.
ControlRodActuator.label,Control Rod Actuator,label,ThingDef/ThingDef.xml,def,Control Rod Actuator
ControlRodActuator.description,Upgrade parts for the Rimatomics nuclear reactor,description,ThingDef/ThingDef.xml,def,Upgrade parts for the Rimatomics nuclear reactor
ATOM.label,ATOM,label,ThingDef/ThingDef.xml,def,ATOM
ATOM.description,Upgrade module for TACS,description,ThingDef/ThingDef.xml,def,Upgrade module for TACS
SCAD.label,SCAD,label,ThingDef/ThingDef.xml,def,SCAD
SCAD.description,Upgrade parts for Rimatomics energy weapons,description,ThingDef/ThingDef.xml,def,Upgrade parts for Rimatomics energy weapons
MEPS.label,MEPS,label,ThingDef/ThingDef.xml,def,MEPS
MEPS.description,Upgrade parts for Rimatomics energy weapons,description,ThingDef/ThingDef.xml,def,Upgrade parts for Rimatomics energy weapons
ALC.label,ALC,label,ThingDef/ThingDef.xml,def,ALC
ALC.description,Upgrade parts for Rimatomics energy weapons,description,ThingDef/ThingDef.xml,def,Upgrade parts for Rimatomics energy weapons
ERS.label,ERS,label,ThingDef/ThingDef.xml,def,ERS
ERS.description,Upgrade parts for Rimatomics energy weapons,description,ThingDef/ThingDef.xml,def,Upgrade parts for Rimatomics energy weapons
DriveActuator.label,Drive Actuator,label,ThingDef/ThingDef.xml,def,Drive Actuator
DriveActuator.description,Upgrade parts for Rimatomics energy weapons,description,ThingDef/ThingDef.xml,def,Upgrade parts for Rimatomics energy weapons
TargetingChip.label,Targeting Chip,label,ThingDef/ThingDef.xml,def,Targeting Chip
TargetingChip.description,Upgrade parts for the Rimatomics Railgun,description,ThingDef/ThingDef.xml,def,Upgrade parts for the Rimatomics Railgun
BeamSplitter.label,Beam Splitter,label,ThingDef/ThingDef.xml,def,Beam Splitter
BeamSplitter.description,Upgrade parts for the Rimatomics Obelisk.,description,ThingDef/ThingDef.xml,def,Upgrade parts for the Rimatomics Obelisk.
LenseModule.label,Lens Module,label,ThingDef/ThingDef.xml,def,Lens Module
LenseModule.description,Upgrade parts for the Rimatomics Obelisk.,description,ThingDef/ThingDef.xml,def,Upgrade parts for the Rimatomics Obelisk.
Abducted.stages.0.label,I cant explain it.,label,ThoughtDef/ThoughtDef.xml,def,I cant explain it.
Abducted.stages.0.description,"Something happened last night, I don't know where I was!",description,ThoughtDef/ThoughtDef.xml,def,"Something happened last night, I don't know where I was!"
Orbital_Rimatomics.label,military industrial trader,label,TraderKindDef/TraderKindDef.xml,def,military industrial trader
LoadRailgunMagazine.label,Load sabot rounds,label,WorkGiverDef/WorkGiverDef.xml,def,Load sabot rounds
LoadRailgunMagazine.verb,load,verb,WorkGiverDef/WorkGiverDef.xml,def,load
LoadRailgunMagazine.gerund,loading,gerund,WorkGiverDef/WorkGiverDef.xml,def,loading
LoadSilo.label,Load silo,label,WorkGiverDef/WorkGiverDef.xml,def,Load silo
LoadSilo.verb,load,verb,WorkGiverDef/WorkGiverDef.xml,def,load
LoadSilo.gerund,loading,gerund,WorkGiverDef/WorkGiverDef.xml,def,loading
LoadFuelModule.label,Load fuel,label,WorkGiverDef/WorkGiverDef.xml,def,Load fuel
LoadFuelModule.verb,load fuel into,verb,WorkGiverDef/WorkGiverDef.xml,def,load fuel into
LoadFuelModule.gerund,loading fuel into,gerund,WorkGiverDef/WorkGiverDef.xml,def,loading fuel into
LoadSpentFuel.label,Load spent fuel,label,WorkGiverDef/WorkGiverDef.xml,def,Load spent fuel
LoadSpentFuel.verb,load,verb,WorkGiverDef/WorkGiverDef.xml,def,load
LoadSpentFuel.gerund,loading,gerund,WorkGiverDef/WorkGiverDef.xml,def,loading
LoadProcChemFuel.label,Load chemfuel,label,WorkGiverDef/WorkGiverDef.xml,def,Load chemfuel
LoadProcChemFuel.verb,load,verb,WorkGiverDef/WorkGiverDef.xml,def,load
LoadProcChemFuel.gerund,loading,gerund,WorkGiverDef/WorkGiverDef.xml,def,loading
UnloadPlutonium.label,Remove plutonium,label,WorkGiverDef/WorkGiverDef.xml,def,Remove plutonium
UnloadPlutonium.verb,unload,verb,WorkGiverDef/WorkGiverDef.xml,def,unload
UnloadPlutonium.gerund,unloading,gerund,WorkGiverDef/WorkGiverDef.xml,def,unloading
RemoveFuelModule.label,Remove fuel,label,WorkGiverDef/WorkGiverDef.xml,def,Remove fuel
RemoveFuelModule.verb,remove fuel from,verb,WorkGiverDef/WorkGiverDef.xml,def,remove fuel from
RemoveFuelModule.gerund,removing fuel from,gerund,WorkGiverDef/WorkGiverDef.xml,def,removing fuel from
UpgradeBuilding.label,Upgrade Rimatomics buildings,label,WorkGiverDef/WorkGiverDef.xml,def,Upgrade Rimatomics buildings
UpgradeBuilding.verb,Upgrade,verb,WorkGiverDef/WorkGiverDef.xml,def,Upgrade
UpgradeBuilding.gerund,upgrading,gerund,WorkGiverDef/WorkGiverDef.xml,def,upgrading
DoBillsTableNuclear.label,Do bills at nuclear machining table,label,WorkGiverDef/WorkGiverDef.xml,def,Do bills at nuclear machining table
DoBillsTableNuclear.verb,work,verb,WorkGiverDef/WorkGiverDef.xml,def,work
DoBillsTableNuclear.gerund,working at,gerund,WorkGiverDef/WorkGiverDef.xml,def,working at
RimatomicsCrafting.label,Do research,label,WorkGiverDef/WorkGiverDef.xml,def,Do research
RimatomicsCrafting.verb,research,verb,WorkGiverDef/WorkGiverDef.xml,def,research
RimatomicsCrafting.gerund,researching at,gerund,WorkGiverDef/WorkGiverDef.xml,def,researching at
RimatomicsResearch.label,Do rimatomics research,label,WorkGiverDef/WorkGiverDef.xml,def,Do rimatomics research
RimatomicsResearch.verb,rimatomics research,verb,WorkGiverDef/WorkGiverDef.xml,def,rimatomics research
RimatomicsResearch.gerund,researching at,gerund,WorkGiverDef/WorkGiverDef.xml,def,researching at
RimatomicsSuperviseResearch.label,Do Supervise research,label,WorkGiverDef/WorkGiverDef.xml,def,Do Supervise research
RimatomicsSuperviseResearch.verb,Supervise research,verb,WorkGiverDef/WorkGiverDef.xml,def,Supervise research
RimatomicsSuperviseResearch.gerund,researching at,gerund,WorkGiverDef/WorkGiverDef.xml,def,researching at
RimatomicsConstruction.label,Do Rimatomics construction,label,WorkGiverDef/WorkGiverDef.xml,def,Do Rimatomics construction
RimatomicsConstruction.verb,Construct,verb,WorkGiverDef/WorkGiverDef.xml,def,Construct
RimatomicsConstruction.gerund,Constructing,gerund,WorkGiverDef/WorkGiverDef.xml,def,Constructing
NuclearWork.labelShort,Nuclear,labelShort,WorkTypeDef/WorkTypeDef.xml,def,Nuclear
NuclearWork.pawnLabel,Nuclear managing,pawnLabel,WorkTypeDef/WorkTypeDef.xml,def,Nuclear managing
NuclearWork.gerundLabel,Loading,gerundLabel,WorkTypeDef/WorkTypeDef.xml,def,Loading
NuclearWork.description,Move and load radioactive material.,description,WorkTypeDef/WorkTypeDef.xml,def,Move and load radioactive material.
NuclearWork.verb,Nuclear,verb,WorkTypeDef/WorkTypeDef.xml,def,Nuclear
ICBMfission.label,strategic missile,label,WorldObjectDef/WorldObjectDef.xml,def,strategic missile
ICBMfission.description,"A strategic missile is a rocket powered guided ballistic missile primarily designed for nuclear weapons delivery, this one is tipped with a fission warhead.",description,WorldObjectDef/WorldObjectDef.xml,def,"A strategic missile is a rocket powered guided ballistic missile primarily designed for nuclear weapons delivery, this one is tipped with a fission warhead."
Sabot.label,Sabot,label,WorldObjectDef/WorldObjectDef.xml,def,Sabot
Sabot.description,Railgun Sabot Round,description,WorldObjectDef/WorldObjectDef.xml,def,Railgun Sabot Round
Fallout.label,Nuclear Fallout,label,WorldObjectDef/WorldObjectDef.xml,def,Nuclear Fallout
Fallout.description,Nuclear fallout is the residual radioactive material propelled into the air by nuclear blasts or a nuclear reactor meltdown.,description,WorldObjectDef/WorldObjectDef.xml,def,Nuclear fallout is the residual radioactive material propelled into the air by nuclear blasts or a nuclear reactor meltdown.
